route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,002306,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:4:1523:20260421,65,1,14550,
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,004312,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:4:1630:20260731,65,1,14551,
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,003615,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:4:1521:20260412,65,1,14552,
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,001031,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:3:1619:20260405,65,1,14553,
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,000804,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:4:1542:20260419,65,1,14554,
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,004313,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:5:1521:20260616,65,1,14555,
FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b:,004314,OCESN65F1187_F:TRN:FR:Line::d1189a05-48e1-477d-9b3c-f8ac8cb0397b::87271007:88140010:5:1521:20260703,65,1,14556,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,002119,OCESN6501F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1115:20260328,6501,0,14557,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000106,OCESN6501F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1115:20260406,6501,0,14558,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000048,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1400:20260515,6503,0,14559,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000809,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1518:20260714,6503,0,14560,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000117,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1515:20260308,6503,0,14561,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000977,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1519:20260328,6503,0,14562,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000364,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1515:20260329,6503,0,14563,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000036,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1509:20260830,6503,0,14564,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,004315,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:1519:20260829,6503,0,14565,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000203,OCESN6503F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745497:3:1421:20260613,6503,0,14566,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000076,OCESN6504F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:1812:20260307,6504,1,14567,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,004316,OCESN6504F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:1816:20260830,6504,1,14568,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,004317,OCESN6504F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:1815:20260726,6504,1,14569,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000977,OCESN6504F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:1812:20260328,6504,1,14570,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,004057,OCESN6504F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:1810:20260503,6504,1,14571,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000080,OCESN6504F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745497:87686006:3:1816:20260614,6504,1,14572,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000977,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2128:20260328,6506,1,14573,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000075,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2105:20260714,6506,1,14574,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000076,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2126:20260307,6506,1,14575,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000424,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2104:20260515,6506,1,14576,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000114,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2129:20260503,6506,1,14577,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,004318,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2122:20260830,6506,1,14578,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000380,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2128:20260329,6506,1,14579,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,004319,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2123:20260525,6506,1,14580,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000290,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745679:87686006:5:2128:20260829,6506,1,14581,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000080,OCESN6506F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87745497:87686006:3:2122:20260614,6506,1,14582,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,002080,OCESN6511F1187_F:OUI:FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625::87686006:87745679:5:2122:20260327,6511,0,14583,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004320,OCESN6602F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87723197:87686006:4:814:20260731,6602,1,14584,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004321,OCESN6602F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87723197:87686006:4:816:20260430,6602,1,14585,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004322,OCESN6602F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:5:814:20260831,6602,1,14586,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004323,OCESN6602F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:5:816:20260513,6602,1,14587,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004324,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:911:20260430,6603,0,14588,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000011,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:911:20260306,6603,0,14589,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000203,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:910:20260613,6603,0,14590,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000202,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:2:856:20260620,6603,0,14591,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004325,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:911:20260828,6603,0,14592,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004326,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:910:20260829,6603,0,14593,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004327,OCESN6603F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:910:20260831,6603,0,14594,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004328,OCESN6604F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87723197:87686006:2:902:20260831,6604,1,14595,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000115,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1010:20260525,6605,0,14596,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000048,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1019:20260515,6605,0,14597,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004329,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1010:20260426,6605,0,14598,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000117,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1010:20260308,6605,0,14599,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004330,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1010:20260829,6605,0,14600,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001456,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:3:956:20260621,6605,0,14601,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000003,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1014:20260713,6605,0,14602,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004331,OCESN6605F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1010:20260830,6605,0,14603,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000613,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260627,6607,0,14604,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001143,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260523,6607,0,14605,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000739,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260418,6607,0,14606,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,002657,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:2:1056:20260621,6607,0,14607,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000203,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260613,6607,0,14608,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000394,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260419,6607,0,14609,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004332,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260831,6607,0,14610,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004333,OCESN6607F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1110:20260829,6607,0,14611,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000245,OCESN6608F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1008:20260620,6608,1,14612,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000204,OCESN6608F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1006:20260516,6608,1,14613,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001456,OCESN6608F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87723197:87686006:3:1008:20260621,6608,1,14614,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000373,OCESN6608F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1008:20260430,6608,1,14615,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004334,OCESN6608F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1008:20260829,6608,1,14616,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004335,OCESN6608F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1008:20260831,6608,1,14617,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004336,OCESN6609F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1210:20260404,6609,0,14618,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000203,OCESN6609F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1211:20260613,6609,0,14619,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,002657,OCESN6609F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:2:1156:20260621,6609,0,14620,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004337,OCESN6609F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1210:20260829,6609,0,14621,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004338,OCESN6609F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1210:20260830,6609,0,14622,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004339,OCESN6609F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1210:20260831,6609,0,14623,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000117,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1310:20260308,6611,0,14624,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000807,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87271494:87722025:3:1310:20260503,6611,,14625,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,002657,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:2:1256:20260621,6611,0,14626,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004340,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1310:20260613,6611,0,14627,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004341,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1310:20260829,6611,0,14628,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004342,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1310:20260830,6611,0,14629,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004343,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1310:20260831,6611,0,14630,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004344,OCESN6611F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1310:20260725,6611,0,14631,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004345,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1208:20260822,6612,1,14632,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000114,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1210:20260503,6612,1,14633,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001456,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87723197:87686006:3:1208:20260621,6612,1,14634,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000203,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1234:20260613,6612,1,14635,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004346,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1208:20260823,6612,1,14636,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004013,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1208:20260814,6612,1,14637,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004347,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1208:20260829,6612,1,14638,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000210,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1234:20260530,6612,1,14639,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004348,OCESN6612F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:1208:20260831,6612,1,14640,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004349,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260513,6613,0,14641,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004350,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260829,6613,0,14642,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004351,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260823,6613,0,14643,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004352,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260822,6613,0,14644,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004353,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260411,6613,0,14645,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001214,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260827,6613,0,14646,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,002657,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:3:1356:20260621,6613,0,14647,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000514,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260425,6613,0,14648,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001980,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260426,6613,0,14649,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004354,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260831,6613,0,14650,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000203,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260613,6613,0,14651,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004355,OCESN6613F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:4:1410:20260614,6613,0,14652,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004356,OCESN6614F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1300:20260719,6614,1,14653,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001456,OCESN6614F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87723197:87686006:2:1300:20260621,6614,1,14654,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000245,OCESN6614F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1300:20260620,6614,1,14655,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004357,OCESN6614F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1300:20260829,6614,1,14656,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004358,OCESN6614F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1300:20260831,6614,1,14657,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004359,OCESN6614F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:3:1300:20260704,6614,1,14658,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000076,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260307,6615,0,14659,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,002639,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260328,6615,0,14660,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004360,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260718,6615,0,14661,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000739,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260418,6615,0,14662,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001456,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87723197:2:1456:20260621,6615,0,14663,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000935,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260506,6615,0,14664,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004361,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260322,6615,0,14665,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,001726,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260807,6615,0,14666,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,000109,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260417,6615,0,14667,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004362,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260814,6615,0,14668,
FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91:,004363,OCESN6615F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87686006:87722025:3:1510:20260421,6615,0,14669,
